sample_id,defect,modality,is_clean,failure,present,localized,repair_ok,evidence_element,raw
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s18__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,True,True,True,The text line 'More than 70% of researchers have tried and failed to re' is cut off at the right edge of the slide.,"{
""present"": true,
""evidence_element"": ""The text line 'More than 70% of researchers have tried and failed to re' is cut off at the right edge of the slide."",
""evidence_region"": ""right"",
""fix"": ""Reduce the font size of the text or rephrase the sentence to fit within the slide width."",
""confidence"": 1"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s6__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,True,True,"The green 'Location' box (shp168) overlaps the text in the top image (shp164), obscuring words like 'holotype of A. lin' and 'specimen broken'.","{
""present"": true,
""evidence_element"": ""The green 'Location' box (shp168) overlaps the text in the top image (shp164), obscuring words like 'holotype of A. lin' and 'specimen broken'."",
""evidence_region"": ""center"",
""fix"": ""Move the 'Location' box to a position where it does not cover the text, or re"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s18__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp11,"{""present"": true, ""evidence_element"": ""shp11"", ""evidence_region"": ""right"", ""fix"": ""Reduce the font size of the text in shp11 or increase the width of its bounding box to accommodate the full text."", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s18__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,True,False,True,shp11,"{
""present"": true,
""evidence_element"": ""shp11"",
""evidence_region"": ""right"",
""fix"": ""Reduce font size or increase container width to fit the full text."",
""confidence"": 0.95
}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s18__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,The text 'More than 70% of researchers have tried and failed to re' in the main body paragraph is cut off on the right side.,"{
""present"": true,
""evidence_element"": ""The text 'More than 70% of researchers have tried and failed to re' in the main body paragraph is cut off on the right side."",
""evidence_region"": ""right"",
""fix"": ""Reduce the font size of the body text or increase the width of the text box to accommodate the fu"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
a8dc2d0260a44588030f8fc0aed227f7-Alter-FAIR_Voca__s2__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s30__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s30__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s30__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp3 (text: 'Les bonnes pratiques de publication et d’ouverture'),"{
""present"": true,
""evidence_element"": ""shp3 (text: 'Les bonnes pratiques de publication et d’ouverture')"",
""evidence_region"": ""bottom-center"",
""fix"": ""Align the horizontal position of shp3 with shp5 so both footer elements share the same left margin or are centered together."",
""confidence"": 0.85
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s30__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,True,True,shp3 (text: 'Les bonnes pratiques de publication et d’ouverture'),"{
  ""present"": true,
  ""evidence_element"": ""shp3 (text: 'Les bonnes pratiques de publication et d’ouverture')"",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Align the x-coordinate of shp3 with shp5 (x=161.39) to create a consistent left-aligned footer baseline."",
  ""confidence"": 0.95
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s30__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,The Zoom URL text 'https://us02web.zoom.us/j/870562319 09' under the 'Permanence HAL' section,"```json
{
  ""present"": true,
  ""evidence_element"": ""The Zoom URL text 'https://us02web.zoom.us/j/870562319 09' under the 'Permanence HAL' section"",
  ""evidence_region"": ""left"",
  ""fix"": ""Remove the line break and extra space so the URL appears on a single line aligned with the other bullet points."","
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s30__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,The Zoom URL text 'https://us02web.zoom.us/j/870562319 09' under the 'Permanence HAL' section,"```json
{
  ""present"": true,
  ""evidence_element"": ""The Zoom URL text 'https://us02web.zoom.us/j/870562319 09' under the 'Permanence HAL' section"",
  ""evidence_region"": ""left"",
  ""fix"": ""Remove the line break and extra space so the URL appears on a single line aligned with the other bullet points."","
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
5aa2630262e54a49db5680970f332b05-2024-05-Etapes___s6__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,True,True,"The 'specimenCode' button (light blue) is vertically misaligned relative to the 'specimenCount' button (dark blue) in the same row, appearing lower than its peer.","```json
{
""present"": true,
""evidence_element"": ""The 'specimenCode' button (light blue) is vertically misaligned relative to the 'specimenCount' button (dark blue) in the same row, appearing lower than its peer."",
""evidence_region"": ""bottom-left"",
""fix"": ""Vertically align the 'specimenCode' button wi"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,True,False,True,shp196 (collectingMunicipality),"{
""present"": true,
""evidence_element"": ""shp196 (collectingMunicipality)"",
""evidence_region"": ""center"",
""fix"": ""Align the vertical position (y=425.71) of shp196 to match the baseline of its peer elements in the same row (y=434.95)."",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,True,False,True,shp196 (collectingMunicipality),"{
""present"": true,
""evidence_element"": ""shp196 (collectingMunicipality)"",
""evidence_region"": ""center"",
""fix"": ""Align the vertical position (y=425.71) of shp196 to match the baseline of its peer elements in the same row (y=434.95)."",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s9__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,"The 'specimenCode' button (light blue) is horizontally offset to the right relative to the 'specimenCount' button (dark blue) in the same row, breaking the left alignment of the button grid.","```json
{
""present"": true,
""evidence_element"": ""The 'specimenCode' button (light blue) is horizontally offset to the right relative to the 'specimenCount' button (dark blue) in the same row, breaking the left alignment of the button grid."",
""evidence_region"": ""bottom-left"",
""fix"": ""Align the left ed"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s9__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s9__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s9__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s9__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s9__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s9__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,True,True,True,The text 'in the' and 'pat' on the left side of the slide is significantly smaller than the main title text 'Microscope image of silver-coated silica microspheres (9um diameter)' and appears to be a formatting error or leftover text from a previous layout.,"```json
{
  ""present"": true,
  ""evidence_element"": ""The text 'in the' and 'pat' on the left side of the slide is significantly smaller than the main title text 'Microscope image of silver-coated silica microspheres (9um diameter)' and appears to be a formatting error or leftover text from a previous"
82fc6f07bed52bb8c371cc82eca7cb67-Marnix_van_Looc__s16__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}
```"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,False,False,True,False,True,shp131,"{""present"": true, ""evidence_element"": ""shp131"", ""evidence_region"": ""right"", ""fix"": ""Reduce the font size of the text in shp131 or increase the width of its bounding box to accommodate the full text."", ""confidence"": 0.95}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,B,True,False,True,False,True,shp131,"{""present"": true, ""evidence_element"": ""shp131"", ""evidence_region"": ""right"", ""fix"": ""Reduce the font size of the text in shp131 or increase the width of its bounding box to accommodate the full text."", ""confidence"": 0.95}"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,A,False,False,True,True,True,"The title text 'Coronagraph (CCOR) series' on the right side of the slide overlaps with the bullet point text below it, specifically obscuring the words 'pipeline for data processing from L0 -> L2'.","```json
{
""present"": true,
""evidence_element"": ""The title text 'Coronagraph (CCOR) series' on the right side of the slide overlaps with the bullet point text below it, specifically obscuring the words 'pipeline for data processing from L0 -> L2'."",
""evidence_region"": ""right"",
""fix"": ""Reduce the font"
5aed46f009ac84854c5c1cebd08f867d-DASH_Presentati__s2__G1_TEXT_OVERFLOW,G1_TEXT_OVERFLOW,C,False,False,True,True,True,"The title 'Compact CORonagraph (CCOR) series' overlaps with the bullet point text below it, specifically obscuring the first line of the first bullet point.","{
""present"": true,
""evidence_element"": ""The title 'Compact CORonagraph (CCOR) series' overlaps with the bullet point text below it, specifically obscuring the first line of the first bullet point."",
""evidence_region"": ""top-right"",
""fix"": ""Increase the vertical spacing between the title and the body "
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s0__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,True,False,False,shp14,"{""present"": true, ""evidence_element"": ""shp14"", ""evidence_region"": ""left"", ""fix"": ""Reposition shp14 to have non-negative x and y coordinates within the slide boundaries."", ""confidence"": 0.95}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s0__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,True,False,False,shp14,"{""present"": true, ""evidence_element"": ""shp14"", ""evidence_region"": ""top-left"", ""fix"": ""Reposition shp14 to have non-negative x and y coordinates within the slide boundaries."", ""confidence"": 0.95}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s0__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,False,True,The text 'Aurora Research Dashboard' overlaps with the text 'EDUCATION AND ACTION FOR A SUSTAINABLE FUTURE' and the horizontal green line.,"```json
{
  ""present"": true,
  ""evidence_element"": ""The text 'Aurora Research Dashboard' overlaps with the text 'EDUCATION AND ACTION FOR A SUSTAINABLE FUTURE' and the horizontal green line."",
  ""evidence_region"": ""center"",
  ""fix"": ""Move the 'Aurora Research Dashboard' text block to the right or re"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s0__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,True,False,True,False,True,The URL 'https://aurora-universities.eu/sdg-research/' overlaps with the text 'EDUCATION AND ACTION FOR A SUSTAINABLE FUTURE' at the bottom left.,"{
""present"": true,
""evidence_element"": ""The URL 'https://aurora-universities.eu/sdg-research/' overlaps with the text 'EDUCATION AND ACTION FOR A SUSTAINABLE FUTURE' at the bottom left."",
""evidence_region"": ""bottom-left"",
""fix"": ""Move the URL to a separate line or adjust the layout to prevent overla"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s0__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,True,False,True,The text 'Aurora Research Dashboard' overlaps with the text 'EDUCATION AND ACTION FOR A SUSTAINABLE FUTURE'.,"{
""present"": true,
""evidence_element"": ""The text 'Aurora Research Dashboard' overlaps with the text 'EDUCATION AND ACTION FOR A SUSTAINABLE FUTURE'."",
""evidence_region"": ""center"",
""fix"": ""Reposition the 'Aurora Research Dashboard' text block to the right or adjust the layout to prevent overlap with "
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,True,False,True,False,True,"The text block 'Data, selective/misleading reporting/interpretation' and its description, which is circled in blue.","```json
{
  ""present"": true,
  ""evidence_element"": ""The text block 'Data, selective/misleading reporting/interpretation' and its description, which is circled in blue."",
  ""evidence_region"": ""center"",
  ""fix"": ""Remove the blue circle annotation drawn around the text."",
  ""confidence"": 1.0
}
```"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,A,False,False,True,False,True,"The text line 'forms)' under the 'DATA' section is misaligned to the left margin, whereas the preceding line '(Includes data...)' and the subsequent list items are indented.","```json
{
  ""present"": true,
  ""evidence_element"": ""The text line 'forms)' under the 'DATA' section is misaligned to the left margin, whereas the preceding line '(Includes data...)' and the subsequent list items are indented."",
  ""evidence_region"": ""left"",
  ""fix"": ""Indent the text 'forms)' to align"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,False,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
fa4cffb65fe50e0f7177efdcb72b7ffb-2022-11-16_USR___s0__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,True,False,True,The 'International USR Summit 2022' logo (shp14) overlaps with the background image (shp3) and the 'Education and Action' banner (shp16).,"{
""present"": true,
""evidence_element"": ""The 'International USR Summit 2022' logo (shp14) overlaps with the background image (shp3) and the 'Education and Action' banner (shp16)."",
""evidence_region"": ""left"",
""fix"": ""Reposition the 'International USR Summit 2022' logo to the top-left corner without ov"
f84df5643d99a205e6b6508baea351a5-GONNET_Research__s20__G3_ALIGNMENT_OFFSET,G3_ALIGNMENT_OFFSET,C,True,False,False,False,False,,"```json
{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}
```"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s15__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s15__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s15__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,A,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s15__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s15__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,False,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
d605f14c1b4fad94d3f148b06071b2c2-ChipScope_nanoF__s15__G4_FONT_SIZE_INCONSISTENCY,G4_FONT_SIZE_INCONSISTENCY,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 0.95
}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 1.0}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,True,False,False,False,False,,"```json
{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}
```"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,True,False,False,False,False,,"{
""present"": false,
""evidence_element"": """",
""evidence_region"": ""empty"",
""fix"": """",
""confidence"": 1.0
}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,B,False,False,True,True,True,shp3,"{""present"": true, ""evidence_element"": ""shp3"", ""evidence_region"": ""left"", ""fix"": ""Move the title text box (shp3) to the right so that its x-coordinate is greater than 0."", ""confidence"": 1.0}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,A,False,False,True,True,False,The main title text 'INTEGRATED MICROBIOME RESEARCH VIA STANDARDISATION WITH THE NFDI4MICROBIOTA' is cut off on the left side.,"```json
{
  ""present"": true,
  ""evidence_element"": ""The main title text 'INTEGRATED MICROBIOME RESEARCH VIA STANDARDISATION WITH THE NFDI4MICROBIOTA' is cut off on the left side."",
  ""evidence_region"": ""left"",
  ""fix"": ""Shift the title text block to the right to ensure the full text is visible withi"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s19__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,True,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s19__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,B,False,False,False,False,False,,"{""present"": false, ""evidence_element"": """", ""evidence_region"": ""empty"", ""fix"": """", ""confidence"": 0.95}"
8fd5703baaf32e0cc0b27e4898c17a43-2022_10_21_Targ__s0__G6_MARGIN_VIOLATION,G6_MARGIN_VIOLATION,C,False,False,True,True,True,Title text 'INTEGRATED MICROBIOME RESEARCH VIA STANDARDISATION WITH THE NFDI4MICROBIOTA',"{
""present"": true,
""evidence_element"": ""Title text 'INTEGRATED MICROBIOME RESEARCH VIA STANDARDISATION WITH THE NFDI4MICROBIOTA'"",
""evidence_region"": ""left"",
""fix"": ""Move the title text block to the right so that the starting 'I' is fully visible within the slide boundaries."",
""confidence"": 0.95
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s19__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,False,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s19__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,C,True,False,False,False,False,,"{
  ""present"": false,
  ""evidence_element"": """",
  ""evidence_region"": ""empty"",
  ""fix"": """",
  ""confidence"": 1.0
}"
e2a0cf43198139db4030e2c99d1cc023-training_materi__s19__G2_ELEMENT_OVERLAP,G2_ELEMENT_OVERLAP,A,False,False,True,False,False,The green oval annotation and the text 'Remove 'collectingDate' annotation' overlap with the data field '10-12 Oct. 2003' in the bottom slide.,"{
  ""present"": true,
  ""evidence_element"": ""The green oval annotation and the text 'Remove 'collectingDate' annotation' overlap with the data field '10-12 Oct. 2003' in the bottom slide."",
  ""evidence_region"": ""bottom"",
  ""fix"": ""Reposition the green oval and the associated text annotation to a clea"
